3980;2015-04-24;Á;2;5;2;4;14;0;32;500;160;85;
3979;2015-04-23;À;2;5;3;1;42;0;36;500;160;85;
3978;2015-04-22;Á;2;2;5;8;20;0;45;500;160;85;
3977;2015-04-21;Á;2;9;9;3;8;17;0;500;160;85;
3976;2015-04-20;Á;1;2;1;3;11;0;75;500;160;85;
3975;2015-04-19;Á;1;7;3;0;5;0;29;500;160;85;
3974;2015-04-18;Á;1;2;0;4;11;0;34;500;160;85;
3973;2015-04-17;Á;1;4;9;3;4;0;24;500;160;85;
3972;2015-04-16;À;1;2;0;6;1;0;31;500;160;85;
3971;2015-04-15;Á;1;4;9;9;11;19;0;500;160;85;
3970;2015-04-14;Á;1;4;1;0;9;0;39;500;160;85;
3969;2015-04-13;Á;2;8;9;5;5;0;17;500;160;85;
3968;2015-04-12;Á;2;0;0;1;8;13;0;500;160;85;
3967;2015-04-11;Á;2;3;6;4;5;0;29;500;160;85;
3966;2015-04-10;Á;2;6;4;3;7;0;44;500;160;85;
3965;2015-04-09;Á;2;1;3;8;8;0;27;500;160;85;
3964;2015-04-08;Á;2;5;9;4;15;0;35;500;160;85;
3963;2015-04-07;Á;1;1;7;9;8;0;31;500;160;85;
3962;2015-04-06;À;2;2;6;1;1;0;41;500;160;85;
3961;2015-04-05;À;1;7;4;3;13;0;48;500;160;85;
3960;2015-04-04;À;1;6;4;8;4;0;44;500;160;85;
3959;2015-04-03;Á;1;2;1;2;8;17;0;500;160;85;
3958;2015-04-02;Á;1;9;5;6;4;0;34;500;160;85;
3957;2015-04-01;À;2;1;2;2;16;24;0;500;160;85;
3956;2015-03-31;À;1;9;3;8;4;0;18;500;160;85;
3955;2015-03-30;Á;2;7;9;6;2;0;31;500;160;85;
3954;2015-03-29;À;2;9;0;5;8;0;24;500;160;85;
3953;2015-03-28;À;1;4;0;5;4;0;19;500;160;85;
3952;2015-03-27;Á;1;6;8;4;6;0;42;500;160;85;
3951;2015-03-26;Á;2;0;2;9;7;0;32;500;160;85;
3950;2015-03-25;À;2;4;2;5;14;0;53;500;160;85;
3949;2015-03-24;À;1;8;7;5;4;0;39;500;160;85;
3948;2015-03-23;À;2;8;5;3;15;0;96;500;160;85;
3947;2015-03-22;Á;2;6;5;0;17;0;10;500;160;85;
3946;2015-03-21;Á;1;2;2;2;77;0;0;500;160;85;
3945;2015-03-20;À;1;4;7;1;6;0;60;500;160;85;
3944;2015-03-19;À;2;0;9;2;7;0;29;500;160;85;
3943;2015-03-18;À;2;4;8;3;2;0;67;500;160;85;
3942;2015-03-17;À;1;7;5;8;4;0;30;500;160;85;
3941;2015-03-16;À;2;3;8;1;2;0;22;500;160;85;
3940;2015-03-15;À;1;2;0;8;11;0;91;500;160;85;
3939;2015-03-14;À;1;4;5;1;2;0;20;500;160;85;
3938;2015-03-13;À;2;0;8;1;7;0;17;500;160;85;
3937;2015-03-12;À;2;8;6;6;4;23;0;500;160;85;
3936;2015-03-11;À;2;4;0;8;1;0;43;500;160;85;
3935;2015-03-10;À;2;7;1;6;2;0;19;500;160;85;
3934;2015-03-09;Á;2;1;3;6;7;0;34;500;160;85;
3933;2015-03-08;Á;2;7;1;5;24;0;26;500;160;85;
3932;2015-03-07;Á;2;6;5;7;6;0;39;500;160;85;
3931;2015-03-06;Á;1;3;5;5;16;35;0;500;160;85;
